一级模块,二级模块,三级模块,四级模块,五级模块,功能点名称
模型社区,数据集存储和分享平台,数据集存储和分享平台,数据集浏览和搜索,,数据集列表信息预览展示
模型社区,数据集存储和分享平台,数据集存储和分享平台,数据集浏览和搜索,,展示数据集的详细信息-数据集大小展示\数据集样本数\数据集格式\数据集标签分布
模型社区,数据集存储和分享平台,数据集存储和分享平台,数据集浏览和搜索,,按照数据集类型-内容搜索
模型社区,数据集存储和分享平台,数据集存储和分享平台,数据集浏览和搜索,,按照数据集类型-图片上传搜索
模型社区,数据集存储和分享平台,数据集存储和分享平台,数据集浏览和搜索,,按照数据集类型-关键词搜索
模型社区,数据集存储和分享平台,数据集存储和分享平台,数据集浏览和搜索,,按照任务类型-分类搜索
模型社区,数据集存储和分享平台,数据集存储和分享平台,数据集浏览和搜索,,按照任务类型-回归搜索
模型社区,数据集存储和分享平台,数据集存储和分享平台,数据集浏览和搜索,,搜索结果全列表展示页面
模型社区,数据集存储和分享平台,数据集存储和分享平台,数据集浏览和搜索,,搜索结论排序展示-按上传时间排序（升降）
模型社区,数据集存储和分享平台,数据集存储和分享平台,数据集浏览和搜索,,搜索结论排序展示-按数据集大小（升降）
模型社区,数据集存储和分享平台,数据集存储和分享平台,数据集浏览和搜索,,搜索结论排序展示-按数据集样本数（升降）
模型社区,数据集存储和分享平台,数据集存储和分享平台,数据集分享,,提供简便的分享界面，分享数据集
模型社区,数据集存储和分享平台,数据集存储和分享平台,数据集分享,,生成数据集的分享链接生成
模型社区,数据集存储和分享平台,数据集存储和分享平台,数据集分享,,控制分享权限设置界面
模型社区,数据集存储和分享平台,数据集存储和分享平台,数据集分享,,控制分享权限-分享权限列表
模型社区,数据集存储和分享平台,数据集存储和分享平台,数据集分享,,控制分享权限-分享权限状态配置（公开）
模型社区,数据集存储和分享平台,数据集存储和分享平台,数据集分享,,控制分享权限-分享权限状态（已申请）
模型社区,数据集存储和分享平台,数据集存储和分享平台,数据集分享,,控制分享权限-分享权限状态（不于下载）
模型社区,数据集存储和分享平台,数据集存储和分享平台,数据集分享,,控制下载权限-分享权限申请界面
模型社区,数据集存储和分享平台,数据集存储和分享平台,数据集分享,,控制下载权限-分享权限申请审核
模型社区,数据集存储和分享平台,数据集存储和分享平台,数据集分享,,对用户分享数据集记录日志
模型社区,数据集存储和分享平台,数据集存储和分享平台,数据集分享,,查询、预览分享数据集的历史记录
模型社区,数据集存储和分享平台,数据集存储和分享平台,数据集存储管理,,数据集存储管理列表信息
模型社区,数据集存储和分享平台,数据集存储和分享平台,数据集存储管理,,数据集存储筛选、查询
模型社区,数据集存储和分享平台,数据集存储和分享平台,数据集存储管理,,数据集存储新增改页面
模型社区,数据集存储和分享平台,数据集存储和分享平台,数据集存储管理,,数据集存储新增改页面-标注添加
模型社区,数据集存储和分享平台,数据集存储和分享平台,数据集存储管理,,数据集存储编辑修改页面-标注修改\标注删除
模型社区,数据集存储和分享平台,数据集存储和分享平台,数据集存储管理,,数据集存储删除
模型社区,数据集存储和分享平台,数据集存储和分享平台,数据集存储管理,,提供数据集存储版本信息列表展示
模型社区,数据集存储和分享平台,数据集存储和分享平台,数据集存储管理,,提供历史数据集存储版本信息内容描述展示
模型社区,数据集存储和分享平台,数据集存储和分享平台,数据集存储管理,,提供数据集数据集存储历史版本恢复替换功能
模型社区,数据集存储和分享平台,数据集存储和分享平台,数据集存储管理,,提供数据数据集存储集访问权限启用功能
模型社区,数据集存储和分享平台,数据集存储和分享平台,数据集存储管理,,提供数据集数据集存储访问权限禁止功能
模型社区,数据集存储和分享平台,数据集版本控制和管理,版本控制,,用户可以为数据集创建新版本
模型社区,数据集存储和分享平台,数据集版本控制和管理,版本控制,,用户可以将数据集回滚到先前的版本
模型社区,数据集存储和分享平台,数据集版本控制和管理,版本控制,,用户可以比较不同版本的数据集变化
模型社区,数据集存储和分享平台,数据集版本控制和管理,版本控制,,数据集版本独立的历史记录列表
模型社区,数据集存储和分享平台,数据集版本控制和管理,版本控制,,数据集版本独立的更新内容展示
模型社区,数据集存储和分享平台,数据集版本控制和管理,版本控制,,数据集版本独立的更新日志
模型社区,数据集存储和分享平台,数据集版本控制和管理,版本控制,,数据集版本独立的历史记录编辑
模型社区,数据集存储和分享平台,数据集版本控制和管理,版本控制,,数据集版本独立的历史记录删除
模型社区,数据集存储和分享平台,数据集版本控制和管理,版本控制,,数据集版本独立的更新内容编辑
模型社区,数据集存储和分享平台,数据集版本控制和管理,版本控制,,数据集版本独立的更新内容删除
模型社区,数据集存储和分享平台,数据集版本控制和管理,数据集版本元数据,元数据来源（数据源）,数据源信息
模型社区,数据集存储和分享平台,数据集版本控制和管理,数据集版本元数据,元数据来源（数据源）,数据源列表展示
模型社区,数据集存储和分享平台,数据集版本控制和管理,数据集版本元数据,元数据来源（数据源）,查询数据源列表并展示
模型社区,数据集存储和分享平台,数据集版本控制和管理,数据集版本元数据,元数据来源（数据源）,数据源列表新增
模型社区,数据集存储和分享平台,数据集版本控制和管理,数据集版本元数据,元数据来源（数据源）,数据源列表编辑
模型社区,数据集存储和分享平台,数据集版本控制和管理,数据集版本元数据,元数据来源（数据源）,数据源列表删除
模型社区,数据集存储和分享平台,数据集版本控制和管理,数据集版本元数据,元数据来源（数据源）,数据源链接配置
模型社区,数据集存储和分享平台,数据集版本控制和管理,数据集版本元数据,元数据来源（数据源）,数据源链接节点新增
模型社区,数据集存储和分享平台,数据集版本控制和管理,数据集版本元数据,元数据来源（数据源）,数据源链接节点编辑
模型社区,数据集存储和分享平台,数据集版本控制和管理,数据集版本元数据,元数据来源（数据源）,数据源链接节点删除
模型社区,数据集存储和分享平台,数据集版本控制和管理,数据集版本元数据,元数据来源（数据源）,数据源链接节点测试
模型社区,数据集存储和分享平台,数据集版本控制和管理,数据集版本元数据,元数据管控,数据源链接节点状态
